t;p.can_tdist;p.can_tfuel
1531826014;5764900;126134
1531826014;5764900;126134
1531826019;5765200;126156
1531826030;5765200;126156
1531826030;5765200;126156
1531826044;5765400;126179
1531829367;5765400;126179
1531829367;5765400;126179
1531829427;5765800;126252
1531829429;5765800;126252
1531829444;5765900;126263
1531829449;5766000;126263
1531829450;5766000;126263
1531829453;5766000;126263
1531829454;5766000;126263
1531829455;5766000;126263
1531829457;5766000;126268
1531829461;5766000;126268
1531829465;5766000;126274
1531829514;5766000;126285
1531829554;5766000;126285
1531829610;5766000;126285
1531829611;5766000;126285
1531829617;5766300;126369
1531829634;5766300;126369
1531829645;5766300;126369
1531829648;5766300;126369
1531829655;5766800;126431
1531829656;5766800;126436
1531829676;5767100;126464
1531829702;5767600;126515
1531829707;5767700;126515
1531829711;5767800;126515
1531829715;5767800;126520
1531829763;5768700;126554
1531829767;5768700;126554
1531829792;5768700;126554
1531829803;5768700;126554
1531829814;5768700;126554
1531829824;5768700;126554
1531829877;5769700;126655
1531829881;5769700;126655
1531829985;5769700;126655
1531829985;5769700;126655
1531830005;5770000;126705
1531830007;5770000;126705
1531830010;5770000;126711
1531830018;5770000;126711
1531830020;5770000;126711
1531830080;5770200;126733
1531830140;5770200;126733
1531830200;5770200;126733
1531830260;5770200;126733
1531830321;5770200;126733
1531830381;5770200;126733
1531830441;5770200;126733
1531830501;5770200;126733
1531830561;5770200;126733
1531830621;5770200;126733
1531830681;5770200;126733
1531830741;5770200;126733
1531830801;5770200;126733
1531834203;5770200;126733
1531834203;5770200;126733
1531834263;5770300;126761
1531834284;5770400;126772
1531834285;5770400;126772
1531834288;5770400;126772
1531834289;5770400;126778
1531834290;5770400;126778
1531834291;5770400;126778
1531834293;5770400;126778
1531834300;5770500;126784
1531834301;5770500;126784
1531834302;5770500;126784
1531834303;5770500;126784
1531834312;5770500;126789
1531834313;5770600;126789
1531834316;5770600;126789
1531834320;5770600;126789
1531834333;5770600;126795
1531834338;5770700;126800
1531834340;5770700;126800
1531834400;5770800;126817
1531834416;5770800;126828
1531834419;5770900;126828
1531834458;5770900;126840
1531834485;5770900;126840
1531834529;5771500;126884
1531834533;5771500;126884
1531834589;5771500;126884
1531834600;5771500;126884
1531834600;5771500;126884
1531834633;5772100;126946
1531834667;5772600;126974
1531834693;5773000;126991
1531834700;5773100;126996
1531834706;5773100;126996
1531834718;5773200;127002
1531834777;5773500;127030
1531834786;5773500;127036
1531834811;5773500;127036
1531834816;5773500;127036
1531834877;5774000;127069
1531834890;5774100;127075
1531834912;5774100;127075
1531834916;5774100;127075
1531834976;5774600;127108
1531835036;5775100;127142
1531835096;5776000;127198
1531835156;5776900;127243
1531835214;5777900;127282
1531835217;5778000;127282
1531835219;5778000;127282
1531835222;5778000;127282
1531835224;5778100;127288
1531835235;5778200;127299
1531835243;5778400;127304
1531835251;5778500;127304
1531835311;5779500;127349
1531835371;5780700;127388
1531835431;5781900;127433
1531835491;5783100;127478
1531835551;5784400;127551
1531835594;5785200;127573
1531835597;5785200;127579
1531835600;5785300;127579
1531835602;5785300;127584
1531835605;5785300;127590
1531835607;5785400;127596
1531835610;5785400;127601
1531835660;5786300;127663
1531835664;5786400;127674
1531835678;5786600;127685
1531835685;5786700;127696
1531835690;5786800;127702
1531835749;5787900;127764
1531835810;5788800;127797
1531835870;5789700;127859
1531835930;5790400;127881
1531835990;5791100;127932
1531836050;5791800;127976
1531836064;5791900;127976
1531836070;5791900;127982
1531836075;5792000;127988
1531836081;5792000;127999
1531836141;5793400;128122
1531836201;5794600;128161
1531836226;5794900;128184
1531836229;5794900;128195
1531836232;5795000;128195
1531836251;5795100;128206
1531836256;5795100;128212
1531836259;5795100;128212
1531836262;5795100;128212
1531836265;5795100;128212
1531836272;5795200;128217
1531836274;5795200;128217
1531836278;5795200;128217
1531836279;5795200;128217
1531836280;5795200;128217
1531836340;5795200;128228
1531836400;5795200;128240
1531836460;5795200;128245
1531836465;5795200;128245
1531837941;5795200;128318
1531837941;5795200;128318
1531837948;5795200;128318
1531837954;5795200;128318
1531837955;5795200;128318
1531837970;5795200;128318
1531837981;5795200;128318
1531837992;5795200;128318
1531838021;5795200;128318
1531838032;5795200;128318
1531838043;5795200;128318
1531838054;5795200;128318
1531838065;5795200;128318
1531838076;5795200;128318
1531838087;5795200;128318
1531838098;5795200;128318
1531838109;5795200;128318
1531838120;5795200;128318
1531838131;5795200;128318
1531838142;5795200;128318
1531838153;5795200;128318
1531838164;5795200;128318
1531838213;5795200;128318
1531838224;5795200;128318
1531838235;5795200;128318
1531838246;5795200;128318
1531838282;5795200;128318
1531838293;5795200;128318
1531838304;5795200;128318
1531838315;5795200;128318
1531838327;5795200;128318
1531838338;5795200;128318
1531838349;5795200;128318
1531838359;5795200;128318
1531838371;5795200;128318
1531838383;5795200;128318
1531838394;5795200;128318
1531838405;5795200;128318
1531838416;5795200;128318
1531838427;5795200;128318
1531838438;5795200;128318
1531838449;5795200;128318
1531838460;5795200;128318
1531838471;5795200;128318
1531838482;5795200;128318
1531838493;5795200;128318
1531838494;5795200;128318
1531838520;5800600;128632
1531838580;5801300;128665
1531838606;5801600;128676
1531838618;5801600;128676
1531838629;5801600;128676
1531838629;5801600;128676
1531838646;5802300;128732
1531838677;5802700;128738
1531838679;5802700;128738
1531838717;5802700;128738
1531838728;5802700;128738
1531838739;5802700;128738
1531838750;5802700;128738
1531838761;5802700;128738
1531838772;5802700;128738
1531838783;5802700;128738
1531838794;5802700;128738
1531838795;5802700;128738
1531838800;5804000;128822
1531838802;5804000;128822
1531838862;5804400;128850
1531838922;5804700;128872
1531838970;5805000;128889
1531839030;5805500;128900
1531839034;5805500;128906
1531839036;5805500;128906
1531839055;5805700;128912
1531839060;5805700;128917
1531839096;5806000;128934
1531839100;5806000;128934
1531842727;5806000;128984
1531842727;5806000;128984
1531842730;5806000;128984
1531842773;5806300;129007
1531842776;5806300;129018
1531842790;5806400;129029
1531842813;5806800;129046
1531842860;5807300;129085
1531842873;5807400;129091
1531842874;5807500;129091
1531842904;5807800;129113
1531842920;5807900;129124
1531842932;5808000;129130
1531842939;5808100;129130
1531842944;5808100;129136
1531842951;5808200;129136
1531842958;5808300;129136
1531842960;5808300;129136
1531842964;5808300;129141
1531842966;5808300;129141
1531842969;5808300;129147
1531842985;5808500;129158
1531842987;5808500;129158
1531842991;5808500;129158
1531843000;5808600;129158
1531843001;5808600;129164
1531843002;5808600;129164
1531843067;5808600;129164
1531864687;5808600;129164
1531886308;5808600;129164
1531900818;5808600;129164
1531900818;5808600;129164
1531900823;5808600;129180
1531900826;5808600;129180
1531900829;5808600;129186
1531900830;5808600;129186
1531900836;5808600;129186
1531900843;5808600;129186
1531900848;5808700;129192
1531900851;5808700;129192
1531900854;5808700;129192
1531900855;5808700;129192
1531900867;5808700;129197
1531900872;5808700;129197
1531901079;5808700;129197
1531901079;5808700;129197
1531901081;5808700;129203
1531901083;5808700;129203
1531901091;5808800;129208
1531901093;5808800;129214
1531901107;5808900;129225
1531901112;5809000;129225
1531901113;5809000;129231
1531901118;5809000;129231
1531901142;5809300;129259
1531901151;5809400;129264
1531901155;5809500;129270
1531901164;5809600;129276
1531901174;5809700;129281
1531901188;5809900;129292
1531901213;5810300;129298
1531901217;5810300;129304
1531901220;5810300;129309
1531901280;5811100;129354
1531901340;5811700;129382
1531901345;5811700;129388
1531901405;5811800;129410
1531901465;5812500;129432
1531901525;5812900;129444
1531901586;5813300;129488
1531901640;5814100;129511
1531901701;5814900;129556
1531901739;5815500;129572
1531901758;5815700;129578
1531901760;5815700;129578
1531901763;5815700;129584
1531901799;5816300;129612
1531901808;5816400;129612
1531901868;5817700;129684
1531901880;5818000;129696
1531901940;5818700;129718
1531902000;5819300;129752
1531902060;5820100;129780
1531902086;5820500;129791
1531902098;5820700;129796
1531902158;5820700;129802
1531902188;5820700;129813
1531902194;5820800;129819
1531902247;5820800;129830
1531902254;5820800;129830
1531902287;5820800;129836
1531902319;5820800;129847
1531902336;5820800;129847
1531902378;5821100;129880
1531902428;5821700;129908
1531902454;5822000;129920
1531902459;5822000;129925
1531902462;5822000;129931
1531902473;5822200;129942
1531902496;5822400;129953
1531902500;5822500;129959
1531902503;5822500;129959
1531902512;5822600;129970
1531902520;5822700;129970
1531902534;5822800;129992
1531902536;5822800;129992
1531902538;5822800;129992
1531902540;5822800;129992
1531902540;5822800;129992
1531902542;5822800;129998
1531902569;5822800;130004
1531902576;5822900;130004
1531902592;5822900;130009
1531902597;5822900;130009
1531902704;5822900;130009
1531902704;5822900;130009
1531902707;5822900;130015
1531902712;5822900;130015
1531902714;5822900;130015
1531902724;5822900;130020
1531902727;5822900;130020
1531902729;5822900;130020
1531902732;5822900;130020
1531902742;5822900;130026
1531902743;5822900;130026
1531902744;5823000;130026
1531902748;5823000;130026
1531902754;5823000;130026
1531902756;5823000;130026
1531902759;5823000;130026
1531902763;5823000;130026
1531902766;5823000;130026
1531902775;5823000;130032
1531902781;5823000;130032
1531902787;5823000;130043
1531902792;5823100;130054
1531902794;5823100;130065
1531902805;5823200;130076
1531902809;5823300;130076
1531902812;5823300;130076
1531902818;5823400;130104
1531902842;5823700;130121
1531902844;5823800;130132
1531902853;5823900;130138
1531902863;5824000;130144
1531902894;5824500;130160
1531902901;5824600;130172
1531902927;5824900;130222
1531902987;5826000;130267
1531903047;5826800;130300
1531903094;5827300;130317
1531903153;5828200;130362
1531903213;5829100;130384
1531903233;5829300;130396
1531903252;5829600;130407
1531903312;5830400;130446
1531903344;5830900;130491
1531903403;5831900;130530
1531903422;5832300;130592
1531903452;5832700;130620
1531903460;5832800;130620
1531903477;5833000;130636
1531903512;5833400;130642
1531903566;5833600;130687
1531903570;5833600;130692
1531903574;5833700;130698
1531903634;5834400;130732
1531903664;5834700;130743
1531903665;5834800;130743
1531903682;5834900;130748
1531903684;5834900;130748
1531903688;5835000;130748
1531903748;5835900;130788
1531903808;5837300;130894
1531903868;5838400;130967
1531903924;5839200;131000
1531903940;5839400;131040
1531904000;5840600;131084
1531904060;5841500;131124
1531904120;5843000;131213
1531904147;5843600;131224
1531904151;5843600;131230
1531904155;5843700;131230
1531904159;5843700;131236
1531904163;5843700;131236
1531904172;5843900;131241
1531904188;5844100;131292
1531904223;5844800;131342
1531904227;5844900;131359
1531904287;5846100;131448
1531904347;5847500;131516
1531904407;5848700;131549
1531904467;5849900;131588
1531904528;5851300;131639
1531904537;5851400;131650
1531904541;5851400;131656
1531904601;5852500;131717
1531904661;5853700;131751
1531904721;5854700;131801
1531904770;5855500;131852
1531904780;5855700;131863
1531904785;5855800;131868
1531904789;5855900;131874
1531904793;5855900;131874
1531904836;5856800;131908
1531904896;5856900;131919
1531904950;5857700;131986
1531904992;5857900;132003
1531904994;5857900;132008
1531905009;5857900;132008
1531905014;5858000;132014
1531905017;5858000;132014
1531905021;5858000;132014
1531905026;5858000;132014
1531905038;5858100;132020
1531905046;5858100;132020
1531905105;5858300;132042
1531905155;5858300;132048
1531921849;5858300;132048
1531921849;5858300;132048
1531921901;5858500;132087
1531921902;5858500;132092
1531921902;5858500;132092
1531921903;5858500;132092
1531921905;5858500;132092
1531921906;5858500;132092
1531921911;5858600;132098
1531921912;5858600;132098
1531921913;5858600;132098
1531921916;5858600;132098
1531921919;5858600;132098
1531921925;5858600;132104
1531921935;5858700;132109
1531921937;5858700;132109
1531921944;5858800;132120
1531921955;5858900;132132
1531921956;5858900;132132
1531921976;5858900;132137
1531922007;5858900;132143
1531922017;5858900;132154
1531922021;5859000;132154
1531922075;5859000;132171
1531922135;5859300;132199
1531922195;5859400;132216
1531922255;5859700;132238
1531922315;5859800;132266
1531922345;5860200;132288
1531922380;5860800;132316
1531922398;5861100;132328
1531922405;5861200;132328
1531922438;5861200;132339
1531922498;5861300;132356
1531922558;5861900;132395
1531922618;5862300;132423
1531922678;5862700;132445
1531922738;5863200;132473
1531922798;5864100;132529
1531922821;5864500;132552
1531922832;5864700;132568
1531922837;5864700;132568
1531922868;5864700;132568
1531922869;5864700;132568
1531922875;5864800;132591
1531922878;5864900;132596
1531922902;5865100;132608
1531922930;5865100;132608
1531922941;5865100;132608
1531922943;5865400;132641
1531922964;5865600;132652
1531922998;5865600;132652
1531923008;5865600;132652
1531923019;5865600;132652
1531923031;5865600;132652
1531923043;5865600;132652
1531923045;5865600;132652
1531923105;5867400;132759
1531923165;5868300;132792
1531923225;5869200;132820
1531923247;5869400;132826
1531923258;5869400;132826
1531923269;5869400;132826
1531923280;5869400;132826
1531923288;5869800;132848
1531923308;5869800;132848
1531923319;5869800;132848
1531923330;5869800;132848
1531923341;5869800;132848
1531923342;5869800;132848
1531923384;5870800;132916
1531923404;5870800;132916
1531923408;5870800;132916
1531923417;5870900;132938
1531923433;5870900;132938
1531923444;5870900;132938
1531923455;5870900;132938
1531923457;5870900;132938
1531923461;5871800;133022
1531923470;5872000;133044
1531923474;5872100;133050
1531923483;5872300;133078
1531923494;5872600;133117
1531923554;5873900;133168
1531923614;5874800;133201
1531923622;5874800;133201
1531923638;5874800;133201
1531923649;5874800;133201
1531923660;5874800;133201
1531923665;5874800;133201
1531923710;5876100;133296
1531923737;5876100;133296
1531923748;5876100;133296
1531923753;5876100;133296
1531923813;5877300;133392
1531923825;5877500;133392
1531923828;5877500;133392
1531923830;5877500;133392
1531923831;5877500;133392
1531923891;5878800;133464
1531923951;5880100;133509
1531923972;5880500;133520
1531923974;5880500;133526
1531923977;5880500;133532
1531923985;5880600;133537
1531923988;5880600;133543
